Zip,Name,MedianIncome,PctHH_100kPlus,PctRenters,Population,AcsYear,Dataset,FetchedAtUtc,Status,ErrorMessage,RentersCount,OccupiedCount,HHCount_100kPlus,HHCountTotal
16245,ZCTA5 16245,48750,12.903,13.710,262,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,17,124,16,124
16246,ZCTA5 16246,66250,44.068,23.729,189,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,14,59,26,59
16248,ZCTA5 16248,62425,39.939,27.238,3177,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,356,1307,522,1307
16249,ZCTA5 16249,76042,50.696,20.195,1757,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,145,718,364,718
16250,ZCTA5 16250,58971,17.949,24.359,238,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,19,78,14,78
16253,ZCTA5 16253,98542,54.237,54.237,121,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,32,59,32,59
16254,ZCTA5 16254,57250,37.978,18.801,3468,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,251,1335,507,1335
16255,ZCTA5 16255,65357,44.986,25.070,1956,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,180,718,323,718
16256,ZCTA5 16256,57847,37.713,9.489,1925,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,39,411,155,411
16258,ZCTA5 16258,51125,25.185,30.617,1870,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,248,810,204,810
16259,ZCTA5 16259,60326,38.158,17.434,2111,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,159,912,348,912
16260,ZCTA5 16260,50104,28.788,2.273,284,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,3,132,38,132
16262,ZCTA5 16262,72019,48.770,15.574,2811,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,190,1220,595,1220
16263,ZCTA5 16263,53000,30.128,24.359,362,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,38,156,47,156
16301,ZCTA5 16301,57368,39.006,29.413,15067,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,1858,6317,2464,6317
16311,ZCTA5 16311,73750,49.479,7.292,397,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,14,192,95,192
16312,ZCTA5 16312,,,,0,2023,acs/acs5,2025-12-29T00:01:22.542144Z,missing,Occupied count is 0.; Household total is 0.; Median income suppressed: fell into the lowest or highest interval (suppressed).,0,0,0,0
16313,ZCTA5 16313,54052,35.867,17.867,1705,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,134,750,269,750
16314,ZCTA5 16314,70021,45.160,12.877,5439,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,286,2221,1003,2221
16316,ZCTA5 16316,64906,44.592,21.817,4688,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,478,2191,977,2191
16317,ZCTA5 16317,55956,31.729,21.569,1335,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,121,561,178,561
16319,ZCTA5 16319,62679,41.226,4.440,1050,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,21,473,195,473
16321,ZCTA5 16321,,11.111,11.111,10,2023,acs/acs5,2025-12-29T00:01:22.542144Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,1,9,1,9
16322,ZCTA5 16322,23500,22.000,8.000,117,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,4,50,11,50
16323,ZCTA5 16323,62233,40.948,28.894,14694,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,1805,6247,2558,6247
16326,ZCTA5 16326,83365,57.664,22.628,316,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,31,137,79,137
16327,ZCTA5 16327,70893,48.632,12.462,2544,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,123,987,480,987
16328,ZCTA5 16328,45208,32.967,17.582,233,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,16,91,30,91
16329,ZCTA5 16329,68333,38.068,19.886,456,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,35,176,67,176
16331,ZCTA5 16331,,51.786,25.000,147,2023,acs/acs5,2025-12-29T00:01:22.542144Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,14,56,29,56
16332,ZCTA5 16332,40375,16.216,37.838,88,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,14,37,6,37
16333,ZCTA5 16333,44500,21.875,2.083,191,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,2,96,21,96
16334,ZCTA5 16334,71364,45.238,24.286,448,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,51,210,95,210
16335,ZCTA5 16335,58531,37.232,39.770,27112,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,4420,11114,4138,11114
16340,ZCTA5 16340,57813,40.320,10.414,1849,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,78,749,302,749
16341,ZCTA5 16341,60260,37.927,8.091,1790,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,64,791,300,791
16342,ZCTA5 16342,62227,43.540,10.783,2185,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,106,983,428,983
16343,ZCTA5 16343,85139,61.765,13.235,616,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,27,204,126,204
16344,ZCTA5 16344,56250,26.220,40.854,470,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,67,164,43,164
16345,ZCTA5 16345,94722,59.688,7.520,3602,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,111,1476,881,1476
16346,ZCTA5 16346,68804,41.667,27.183,3246,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,411,1512,630,1512
16347,ZCTA5 16347,51806,29.005,18.887,1538,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,112,593,172,593
16350,ZCTA5 16350,67813,45.360,13.805,2486,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,119,862,391,862
16351,ZCTA5 16351,50625,27.350,24.074,1552,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,169,702,192,702
16352,ZCTA5 16352,45417,26.549,28.319,220,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,32,113,30,113
16353,ZCTA5 16353,54674,33.812,15.996,2459,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,167,1044,353,1044
16354,ZCTA5 16354,45642,28.150,29.230,10120,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,1299,4444,1251,4444
16360,ZCTA5 16360,70833,47.885,17.500,1328,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,91,520,249,520
16361,ZCTA5 16361,88750,73.684,26.316,38,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,5,19,14,19
16362,ZCTA5 16362,63750,40.235,15.059,1018,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,64,425,171,425
16364,ZCTA5 16364,76953,52.525,12.323,1278,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,61,495,260,495
16365,ZCTA5 16365,57694,36.955,29.068,17303,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,2274,7823,2891,7823
16370,ZCTA5 16370,35179,17.895,0.000,327,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,0,95,17,95
16371,ZCTA5 16371,55075,32.106,27.956,3165,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,357,1277,410,1277
16372,ZCTA5 16372,43750,37.500,39.583,510,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,95,240,90,240
16373,ZCTA5 16373,65529,43.869,18.888,3217,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,248,1313,576,1313
16374,ZCTA5 16374,54688,36.049,14.444,1643,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,117,810,292,810
16401,ZCTA5 16401,67976,45.069,19.164,3842,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,307,1602,722,1602
16402,ZCTA5 16402,54783,46.154,9.402,570,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,22,234,108,234
16403,ZCTA5 16403,69539,45.870,16.646,6979,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,397,2385,1094,2385
16404,ZCTA5 16404,62130,38.523,16.292,3396,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,203,1246,480,1246
16405,ZCTA5 16405,55938,43.966,4.741,557,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,11,232,102,232
16406,ZCTA5 16406,65559,42.712,19.252,3412,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,247,1283,548,1283
16407,ZCTA5 16407,48962,29.481,25.117,10555,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,1180,4698,1385,4698
16410,ZCTA5 16410,91250,56.541,7.994,1987,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,55,688,389,688
16411,ZCTA5 16411,67000,45.652,20.553,1287,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,104,506,231,506
16412,ZCTA5 16412,67659,44.492,33.069,9726,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,1378,4167,1854,4167
16415,ZCTA5 16415,105604,66.774,8.011,10251,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,298,3720,2484,3720
16416,ZCTA5 16416,72731,12.308,0.000,142,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,0,65,8,65
16417,ZCTA5 16417,80410,54.498,23.117,8400,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,884,3824,2084,3824
16420,ZCTA5 16420,47321,25.888,5.584,434,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,11,197,51,197
16421,ZCTA5 16421,68088,46.022,40.430,2251,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,376,930,428,930
16422,ZCTA5 16422,,25.714,0.000,79,2023,acs/acs5,2025-12-29T00:01:22.542144Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,0,35,9,35
16423,ZCTA5 16423,73523,47.993,8.647,3880,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,140,1619,777,1619
16424,ZCTA5 16424,56285,34.609,17.693,4328,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,342,1933,669,1933
16426,ZCTA5 16426,79554,55.832,14.509,3324,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,204,1406,785,1406
16427,ZCTA5 16427,58636,35.227,19.318,228,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,17,88,31,88
16428,ZCTA5 16428,77103,52.141,23.425,12508,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,1160,4952,2582,4952
16430,ZCTA5 16430,125833,78.000,24.000,118,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,12,50,39,50
16433,ZCTA5 16433,73289,47.912,15.525,4935,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,290,1868,895,1868
16434,ZCTA5 16434,57868,39.681,14.139,3008,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,124,877,348,877
16435,ZCTA5 16435,56400,33.196,24.105,1678,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,175,726,241,726
16436,ZCTA5 16436,44205,31.003,20.365,824,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,67,329,102,329
16438,ZCTA5 16438,60559,35.511,26.100,7489,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,807,3092,1098,3092
16440,ZCTA5 16440,71250,44.089,16.294,741,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,51,313,138,313
16441,ZCTA5 16441,78367,53.868,13.759,9485,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,530,3852,2075,3852
16442,ZCTA5 16442,69185,48.158,10.512,3091,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,117,1113,536,1113
16443,ZCTA5 16443,75806,52.252,13.063,1170,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,58,444,232,444
16444,ZCTA5 16444,,,,1104,2023,acs/acs5,2025-12-29T00:01:22.542144Z,missing,Occupied count is 0.; Household total is 0.; Median income suppressed: fell into the lowest or highest interval (suppressed).,0,0,0,0
16475,ZCTA5 16475,,,,2180,2023,acs/acs5,2025-12-29T00:01:22.542144Z,missing,Occupied count is 0.; Household total is 0.; Median income suppressed: fell into the lowest or highest interval (suppressed).,0,0,0,0
16501,ZCTA5 16501,14579,9.478,96.787,1919,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,1205,1245,118,1245
16502,ZCTA5 16502,34649,19.849,65.859,15815,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,4539,6892,1368,6892
16503,ZCTA5 16503,29108,17.441,62.633,15204,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,3530,5636,983,5636
16504,ZCTA5 16504,51988,33.984,29.012,15632,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,1873,6456,2194,6456
16505,ZCTA5 16505,71370,48.144,25.047,15631,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,1862,7434,3579,7434
16506,ZCTA5 16506,84021,54.590,30.307,24190,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,2988,9859,5382,9859
16507,ZCTA5 16507,34474,14.977,66.852,8653,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,2281,3412,511,3412
16508,ZCTA5 16508,52361,33.314,34.266,15156,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,2377,6937,2311,6937
16509,ZCTA5 16509,68880,43.113,28.924,28133,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,3547,12263,5287,12263
16510,ZCTA5 16510,64938,44.888,20.589,25152,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,2070,10054,4513,10054
16511,ZCTA5 16511,71644,45.944,26.263,11709,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,1201,4573,2101,4573
16546,ZCTA5 16546,,,,1138,2023,acs/acs5,2025-12-29T00:01:22.542144Z,missing,Occupied count is 0.; Household total is 0.; Median income suppressed: fell into the lowest or highest interval (suppressed).,0,0,0,0
16550,ZCTA5 16550,,,,0,2023,acs/acs5,2025-12-29T00:01:22.542144Z,missing,Occupied count is 0.; Household total is 0.; Median income suppressed: fell into the lowest or highest interval (suppressed).,0,0,0,0
16563,ZCTA5 16563,,,,1561,2023,acs/acs5,2025-12-29T00:01:22.542144Z,missing,Occupied count is 0.; Household total is 0.; Median income suppressed: fell into the lowest or highest interval (suppressed).,0,0,0,0
16601,ZCTA5 16601,55504,38.280,30.731,33426,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,4156,13524,5177,13524
16602,ZCTA5 16602,53097,35.178,32.437,27014,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,3739,11527,4055,11527
16611,ZCTA5 16611,69167,45.558,11.467,2694,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,111,968,441,968
16613,ZCTA5 16613,73056,47.965,4.506,1574,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,31,688,330,688
16616,ZCTA5 16616,,24.324,24.324,90,2023,acs/acs5,2025-12-29T00:01:22.542144Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,9,37,9,37
16617,ZCTA5 16617,56000,38.230,25.912,2505,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,284,1096,419,1096
16619,ZCTA5 16619,73036,45.299,5.983,315,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,7,117,53,117
16620,ZCTA5 16620,57083,26.531,17.007,350,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,25,147,39,147
16621,ZCTA5 16621,68152,41.250,16.250,607,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,39,240,99,240
16622,ZCTA5 16622,48750,28.571,14.286,95,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,5,35,10,35
16623,ZCTA5 16623,58625,46.032,6.878,458,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,13,189,87,189
16624,ZCTA5 16624,60000,46.053,5.263,184,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,4,76,35,76
16625,ZCTA5 16625,53836,35.663,26.801,3551,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,372,1388,495,1388
16627,ZCTA5 16627,51047,33.648,14.640,2026,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,124,847,285,847
16630,ZCTA5 16630,65034,39.738,28.661,4771,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,546,1905,757,1905
16631,ZCTA5 16631,,47.826,30.435,64,2023,acs/acs5,2025-12-29T00:01:22.542144Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,7,23,11,23
16633,ZCTA5 16633,87917,60.714,15.476,332,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,13,84,51,84
16634,ZCTA5 16634,58571,17.692,14.615,296,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,19,130,23,130
16635,ZCTA5 16635,69924,48.813,22.825,12115,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,1183,5183,2530,5183
16636,ZCTA5 16636,88561,58.929,5.952,1006,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,20,336,198,336
16637,ZCTA5 16637,55326,43.077,15.000,2236,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,156,1040,448,1040
16638,ZCTA5 16638,,57.692,34.615,65,2023,acs/acs5,2025-12-29T00:01:22.542144Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,9,26,15,26
16639,ZCTA5 16639,72911,39.861,6.239,1391,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,36,577,230,577
16640,ZCTA5 16640,52500,40.212,5.291,942,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,20,378,152,378
16641,ZCTA5 16641,63558,44.008,14.703,2444,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,146,993,437,993
16645,ZCTA5 16645,67813,46.237,3.226,212,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,3,93,43,93
16646,ZCTA5 16646,61929,36.490,10.970,2124,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,95,866,316,866
16647,ZCTA5 16647,83611,56.774,12.903,836,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,40,310,176,310
16648,ZCTA5 16648,76149,50.450,23.511,14722,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,1488,6329,3193,6329
16650,ZCTA5 16650,58981,42.878,16.570,1797,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,114,688,295,688
16651,ZCTA5 16651,64965,45.314,19.622,5777,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,291,1483,672,1483
16652,ZCTA5 16652,67386,46.612,28.397,15858,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,1626,5726,2669,5726
16654,ZCTA5 16654,,72.727,27.273,1935,2023,acs/acs5,2025-12-29T00:01:22.542144Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,3,11,8,11
16655,ZCTA5 16655,67411,45.208,19.892,1328,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,110,553,250,553
16656,ZCTA5 16656,46081,29.563,11.905,1206,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,60,504,149,504
16657,ZCTA5 16657,62264,41.989,9.761,1262,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,53,543,228,543
16659,ZCTA5 16659,49485,31.507,38.356,193,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,28,73,23,73
16661,ZCTA5 16661,57059,33.155,6.952,922,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,26,374,124,374
16662,ZCTA5 16662,70861,46.290,22.986,5866,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,505,2197,1017,2197
16664,ZCTA5 16664,75905,51.520,10.999,2205,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,76,691,356,691
16665,ZCTA5 16665,47917,37.391,33.043,274,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,38,115,43,115
16666,ZCTA5 16666,55938,36.625,6.610,2774,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,85,1286,471,1286
16667,ZCTA5 16667,64773,42.442,15.891,1276,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,82,516,219,516
16668,ZCTA5 16668,60947,38.305,21.627,3620,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,319,1475,565,1475
16669,ZCTA5 16669,72813,49.161,15.588,2104,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,130,834,410,834
16670,ZCTA5 16670,,12.121,12.121,52,2023,acs/acs5,2025-12-29T00:01:22.542144Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,4,33,4,33
16671,ZCTA5 16671,58750,41.270,14.815,417,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,28,189,78,189
16672,ZCTA5 16672,68750,47.619,28.571,203,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,24,84,40,84
16673,ZCTA5 16673,69119,46.949,22.297,5066,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,464,2081,977,2081
16674,ZCTA5 16674,61250,36.486,20.721,572,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,46,222,81,222
16675,ZCTA5 16675,40000,22.500,5.000,91,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,2,40,9,40
16677,ZCTA5 16677,,38.261,26.087,294,2023,acs/acs5,2025-12-29T00:01:22.542144Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,30,115,44,115
16678,ZCTA5 16678,59769,35.283,21.077,2461,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,227,1077,380,1077
16679,ZCTA5 16679,50735,31.301,16.260,646,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,40,246,77,246
16680,ZCTA5 16680,78295,52.258,9.677,348,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,15,155,81,155
16682,ZCTA5 16682,,41.284,7.339,240,2023,acs/acs5,2025-12-29T00:01:22.542144Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,8,109,45,109
16683,ZCTA5 16683,85000,61.392,8.228,346,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,13,158,97,158
16684,ZCTA5 16684,33990,0.000,11.688,93,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,9,77,0,77
16685,ZCTA5 16685,137574,68.868,6.604,330,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,7,106,73,106
16686,ZCTA5 16686,65641,44.103,27.042,13000,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,1417,5240,2311,5240
16689,ZCTA5 16689,58750,38.235,8.088,331,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,11,136,52,136
16691,ZCTA5 16691,75417,50.694,2.778,297,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,4,144,73,144
16692,ZCTA5 16692,70893,46.605,16.975,912,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,55,324,151,324
16693,ZCTA5 16693,64152,44.618,19.243,4015,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,295,1533,684,1533
16694,ZCTA5 16694,63523,23.232,5.051,325,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,5,99,23,99
16695,ZCTA5 16695,75139,50.153,16.208,959,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,53,327,164,327
16699,ZCTA5 16699,,,,0,2023,acs/acs5,2025-12-29T00:01:22.542144Z,missing,Occupied count is 0.; Household total is 0.; Median income suppressed: fell into the lowest or highest interval (suppressed).,0,0,0,0
16701,ZCTA5 16701,61996,39.265,22.794,16584,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,1550,6800,2670,6800
16720,ZCTA5 16720,50938,31.384,15.984,1196,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,82,513,161,513
16724,ZCTA5 16724,,42.308,11.538,73,2023,acs/acs5,2025-12-29T00:01:22.542144Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,3,26,11,26
16725,ZCTA5 16725,88393,54.717,24.528,140,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,13,53,29,53
16726,ZCTA5 16726,73382,45.736,7.364,697,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,19,258,118,258
16727,ZCTA5 16727,89243,94.915,64.407,227,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,38,59,56,59
16729,ZCTA5 16729,67941,40.136,17.007,708,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,50,294,118,294
16730,ZCTA5 16730,,56.250,0.000,38,2023,acs/acs5,2025-12-29T00:01:22.542144Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,0,16,9,16
16731,ZCTA5 16731,59986,41.026,19.098,2397,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,216,1131,464,1131
16732,ZCTA5 16732,67461,40.602,7.519,253,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,10,133,54,133
16733,ZCTA5 16733,43438,17.391,21.739,204,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,15,69,12,69
16734,ZCTA5 16734,64028,36.486,24.324,176,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,18,74,27,74
16735,ZCTA5 16735,58496,40.559,26.257,6465,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,705,2685,1089,2685
16738,ZCTA5 16738,64450,42.013,13.567,2018,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,62,457,192,457
16740,ZCTA5 16740,47222,24.000,10.571,823,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,37,350,84,350
16743,ZCTA5 16743,53846,37.935,25.871,3960,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,401,1550,588,1550
16744,ZCTA5 16744,89500,62.195,25.610,183,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,21,82,51,82
16745,ZCTA5 16745,60313,39.465,1.003,685,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,3,299,118,299
16746,ZCTA5 16746,60606,37.872,13.191,1018,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,62,470,178,470
16748,ZCTA5 16748,56838,31.418,24.374,2687,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,263,1079,339,1079
16749,ZCTA5 16749,70114,43.149,17.062,3691,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,259,1518,655,1518
16750,ZCTA5 16750,103906,65.022,4.484,463,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,10,223,145,223
16801,ZCTA5 16801,62821,44.757,56.344,42153,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,9672,17166,7683,17166
16802,ZCTA5 16802,,0.000,100.000,13499,2023,acs/acs5,2025-12-29T00:01:22.542144Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,66,66,0,66
16803,ZCTA5 16803,71993,47.989,55.930,23660,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,5923,10590,5082,10590
16820,ZCTA5 16820,81369,54.920,13.959,1657,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,61,437,240,437
