zip,name,median_income,pct_hh_100k_plus,pct_renters,population,acs_year,dataset,fetched_at_utc,status,error_message,renters_count,occupied_count,hh_count_100k_plus,hh_count_total
13136,ZCTA5 13136,41944,41.250,15.625,377,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,25,160,66,160
13138,ZCTA5 13138,86382,64.000,0.000,209,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,0,75,48,75
13140,ZCTA5 13140,60135,41.768,21.247,4192,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,351,1652,690,1652
13141,ZCTA5 13141,83125,53.846,9.717,643,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,24,247,133,247
13142,ZCTA5 13142,85000,52.018,25.743,6568,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,676,2626,1366,2626
13143,ZCTA5 13143,72371,47.919,9.336,2405,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,83,889,426,889
13144,ZCTA5 13144,62578,39.683,13.605,1105,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,60,441,175,441
13145,ZCTA5 13145,50238,35.062,26.790,1794,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,217,810,284,810
13146,ZCTA5 13146,61688,35.262,20.188,2050,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,150,743,262,743
13147,ZCTA5 13147,74861,49.868,18.997,1043,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,72,379,189,379
13148,ZCTA5 13148,58971,40.797,31.977,10798,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1588,4966,2026,4966
13152,ZCTA5 13152,102727,62.607,21.856,7548,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,716,3276,2051,3276
13153,ZCTA5 13153,147901,81.988,0.000,510,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,0,161,132,161
13154,ZCTA5 13154,,100.000,0.000,38,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,0,13,13,13
13155,ZCTA5 13155,66146,44.238,17.472,654,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,47,269,119,269
13156,ZCTA5 13156,70662,43.293,14.228,2108,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,140,984,426,984
13157,ZCTA5 13157,53125,33.232,28.659,547,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,94,328,109,328
13158,ZCTA5 13158,80809,51.020,25.788,1377,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,139,539,275,539
13159,ZCTA5 13159,94809,63.260,13.382,5297,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,275,2055,1300,2055
13160,ZCTA5 13160,88750,54.231,25.626,2321,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,215,839,455,839
13162,ZCTA5 13162,,16.522,2.609,150,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,3,115,19,115
13163,ZCTA5 13163,77500,55.085,0.000,334,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,0,118,65,118
13164,ZCTA5 13164,81212,55.349,8.734,2695,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,80,916,507,916
13165,ZCTA5 13165,63915,39.803,31.977,9429,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1328,4153,1653,4153
13166,ZCTA5 13166,76484,51.562,18.873,5667,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,459,2432,1254,2432
13167,ZCTA5 13167,74700,49.763,11.987,2984,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,152,1268,631,1268
13202,ZCTA5 13202,27365,24.808,90.920,6842,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,2954,3249,806,3249
13203,ZCTA5 13203,46526,32.568,64.811,17387,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,5168,7974,2597,7974
13204,ZCTA5 13204,42585,29.035,71.884,19511,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,6338,8817,2560,8817
13205,ZCTA5 13205,39171,26.180,53.383,18562,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,3913,7330,1919,7330
13206,ZCTA5 13206,60314,35.253,44.479,16848,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,3476,7815,2755,7815
13207,ZCTA5 13207,59495,40.425,32.150,12383,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1694,5269,2130,5269
13208,ZCTA5 13208,40641,23.563,52.634,22549,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,4836,9188,2165,9188
13209,ZCTA5 13209,67307,44.632,29.471,12995,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1732,5877,2623,5877
13210,ZCTA5 13210,38783,24.036,73.007,19298,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,5926,8117,1951,8117
13211,ZCTA5 13211,67672,42.556,21.417,6155,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,538,2512,1069,2512
13212,ZCTA5 13212,74931,49.954,22.052,20185,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1934,8770,4381,8770
13214,ZCTA5 13214,93200,61.198,28.880,8713,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,882,3054,1869,3054
13215,ZCTA5 13215,112328,68.741,15.047,14599,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,839,5576,3833,5576
13219,ZCTA5 13219,81414,54.531,15.412,15546,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,966,6268,3418,6268
13224,ZCTA5 13224,81667,53.251,33.306,8638,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1209,3630,1933,3630
13244,ZCTA5 13244,,0.000,100.000,8816,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,5,5,0,5
13290,ZCTA5 13290,,,,0,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Occupied count is 0.; Household total is 0.; Median income suppressed: fell into the lowest or highest interval (suppressed).,0,0,0,0
13301,ZCTA5 13301,124559,79.167,0.000,113,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,0,48,38,48
13302,ZCTA5 13302,55156,35.468,17.241,1403,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,105,609,216,609
13303,ZCTA5 13303,86012,55.126,17.311,1455,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,103,595,328,595
13304,ZCTA5 13304,105313,67.746,22.254,1841,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,158,710,481,710
13305,ZCTA5 13305,,41.916,17.964,421,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,30,167,70,167
13308,ZCTA5 13308,86072,63.316,13.521,4239,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,230,1701,1077,1701
13309,ZCTA5 13309,70377,45.984,27.992,5828,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,711,2540,1168,2540
13310,ZCTA5 13310,98182,62.230,25.180,731,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,70,278,173,278
13312,ZCTA5 13312,71172,44.586,12.102,288,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,19,157,70,157
13313,ZCTA5 13313,36328,28.916,31.727,562,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,79,249,72,249
13314,ZCTA5 13314,38750,17.647,0.000,145,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,0,34,6,34
13315,ZCTA5 13315,65417,49.072,14.021,1239,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,68,485,238,485
13316,ZCTA5 13316,62941,44.593,13.951,5924,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,387,2774,1237,2774
13317,ZCTA5 13317,69250,47.558,18.735,3970,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,234,1249,594,1249
13318,ZCTA5 13318,78125,52.141,7.053,982,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,28,397,207,397
13319,ZCTA5 13319,72726,20.158,37.154,434,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,94,253,51,253
13320,ZCTA5 13320,80956,55.788,9.623,2027,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,69,717,400,717
13321,ZCTA5 13321,58508,35.225,41.683,815,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,213,511,180,511
13322,ZCTA5 13322,92250,57.935,9.068,1059,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,36,397,230,397
13323,ZCTA5 13323,82060,53.438,31.300,11014,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1370,4377,2339,4377
13324,ZCTA5 13324,80313,52.963,10.088,1714,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,80,793,420,793
13325,ZCTA5 13325,66458,43.826,12.833,882,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,53,413,181,413
13326,ZCTA5 13326,70977,46.733,28.437,4536,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,544,1913,894,1913
13327,ZCTA5 13327,61250,42.416,19.923,1956,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,155,778,330,778
13328,ZCTA5 13328,95000,60.993,10.638,1302,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,60,564,344,564
13329,ZCTA5 13329,57014,37.792,29.441,3326,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,416,1413,534,1413
13331,ZCTA5 13331,64500,23.469,0.000,175,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,0,98,23,98
13332,ZCTA5 13332,74511,49.482,13.579,2695,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,118,869,430,869
13333,ZCTA5 13333,76250,52.941,17.647,40,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,3,17,9,17
13334,ZCTA5 13334,50875,35.366,25.854,887,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,106,410,145,410
13335,ZCTA5 13335,54048,35.281,26.407,1388,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,122,462,163,462
13337,ZCTA5 13337,74821,49.860,47.339,690,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,169,357,178,357
13338,ZCTA5 13338,58393,38.158,10.691,1293,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,65,608,232,608
13339,ZCTA5 13339,57885,37.636,22.645,6131,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,500,2208,831,2208
13340,ZCTA5 13340,69928,46.493,18.683,7322,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,610,3265,1518,3265
13342,ZCTA5 13342,81023,55.422,4.819,263,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,4,83,46,83
13343,ZCTA5 13343,68514,39.827,11.977,1543,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,83,693,276,693
13345,ZCTA5 13345,51250,34.940,21.687,184,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,18,83,29,83
13346,ZCTA5 13346,65391,48.244,29.131,6275,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,506,1737,838,1737
13348,ZCTA5 13348,77903,52.435,18.182,1529,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,112,616,323,616
13350,ZCTA5 13350,62548,43.165,38.759,9641,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1636,4221,1822,4221
13352,ZCTA5 13352,,0.000,0.000,21,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,0,1,0,1
13353,ZCTA5 13353,79375,64.516,9.677,54,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,3,31,20,31
13354,ZCTA5 13354,92750,67.043,9.508,3124,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,118,1241,832,1241
13355,ZCTA5 13355,70250,47.170,12.893,883,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,41,318,150,318
13357,ZCTA5 13357,62500,41.199,31.239,10073,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1402,4488,1849,4488
13360,ZCTA5 13360,117708,80.822,2.740,193,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,2,73,59,73
13361,ZCTA5 13361,100000,55.417,20.417,666,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,49,240,133,240
13363,ZCTA5 13363,88427,56.958,4.746,2290,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,44,927,528,927
13364,ZCTA5 13364,77739,53.435,0.000,359,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,0,131,70,131
13365,ZCTA5 13365,60458,42.917,21.800,8545,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,734,3367,1445,3367
13367,ZCTA5 13367,70781,44.509,25.110,8786,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,910,3624,1613,3624
13368,ZCTA5 13368,60000,35.714,7.619,1025,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,32,420,150,420
13402,ZCTA5 13402,62204,38.078,18.669,1295,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,101,541,206,541
13403,ZCTA5 13403,100060,63.166,19.262,7133,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,376,1952,1233,1952
13404,ZCTA5 13404,,50.794,41.270,162,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,26,63,32,63
13406,ZCTA5 13406,98000,67.262,3.571,491,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,6,168,113,168
13407,ZCTA5 13407,72700,48.898,20.498,5125,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,428,2088,1021,2088
13408,ZCTA5 13408,64762,45.929,16.285,3422,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,128,786,361,786
13409,ZCTA5 13409,69103,46.375,11.623,2123,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,101,869,403,869
13410,ZCTA5 13410,,26.791,36.449,575,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,117,321,86,321
13411,ZCTA5 13411,58651,39.692,21.899,2920,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,256,1169,464,1169
13413,ZCTA5 13413,91899,59.174,23.424,16940,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1661,7091,4196,7091
13415,ZCTA5 13415,85417,51.111,0.000,92,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,0,45,23,45
13416,ZCTA5 13416,83125,58.440,15.832,2120,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,136,859,502,859
13417,ZCTA5 13417,56055,38.717,54.083,3012,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,894,1653,640,1653
13418,ZCTA5 13418,113125,56.716,49.254,186,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,33,67,38,67
13420,ZCTA5 13420,107770,71.628,12.791,890,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,55,430,308,430
13421,ZCTA5 13421,63732,43.711,32.029,12742,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1785,5573,2436,5573
13424,ZCTA5 13424,90179,55.544,16.109,2285,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,154,956,531,956
13425,ZCTA5 13425,64628,46.964,23.752,1743,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,176,741,348,741
13428,ZCTA5 13428,73250,48.923,25.846,1470,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,168,650,318,650
13431,ZCTA5 13431,83200,53.639,16.577,1929,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,123,742,398,742
13433,ZCTA5 13433,49696,33.719,23.444,1708,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,162,691,233,691
13435,ZCTA5 13435,46413,27.869,9.836,337,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,12,122,34,122
13436,ZCTA5 13436,74167,45.833,33.333,107,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,16,48,22,48
13437,ZCTA5 13437,48375,29.771,11.450,254,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,15,131,39,131
13438,ZCTA5 13438,68140,45.680,14.589,3310,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,206,1412,645,1412
13439,ZCTA5 13439,63681,42.409,21.311,3667,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,299,1403,595,1403
13440,ZCTA5 13440,65497,44.313,37.047,41273,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,6537,17645,7819,17645
13441,ZCTA5 13441,95857,76.087,100.000,145,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,92,92,70,92
13450,ZCTA5 13450,62000,47.059,30.882,251,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,21,68,32,68
13452,ZCTA5 13452,65890,43.823,23.429,4850,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,440,1878,823,1878
13454,ZCTA5 13454,100156,57.910,7.761,754,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,26,335,194,335
13455,ZCTA5 13455,,100.000,0.000,71,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,0,25,25,25
13456,ZCTA5 13456,90893,58.609,19.038,4103,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,293,1539,902,1539
13457,ZCTA5 13457,,3.704,48.148,38,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,13,27,1,27
13459,ZCTA5 13459,64115,41.318,24.588,2034,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,194,789,326,789
13460,ZCTA5 13460,63316,36.594,24.954,4286,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,403,1615,591,1615
13461,ZCTA5 13461,88103,56.604,27.794,3046,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,383,1378,780,1378
13464,ZCTA5 13464,55711,28.485,12.121,1154,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,60,495,141,495
13468,ZCTA5 13468,61979,22.609,26.957,305,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,31,115,26,115
13469,ZCTA5 13469,108798,63.492,10.884,1107,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,48,441,280,441
13470,ZCTA5 13470,64028,44.487,17.490,771,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,46,263,117,263
13471,ZCTA5 13471,67898,44.861,13.737,2692,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,143,1041,467,1041
13472,ZCTA5 13472,,45.217,0.000,277,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,0,115,52,115
13473,ZCTA5 13473,100477,63.017,4.136,1060,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,17,411,259,411
13475,ZCTA5 13475,77917,51.852,37.037,49,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,10,27,14,27
13476,ZCTA5 13476,63480,42.233,38.707,2540,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,461,1191,503,1191
13477,ZCTA5 13477,63500,42.333,19.167,1468,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,115,600,254,600
13478,ZCTA5 13478,77195,55.014,9.123,3331,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,131,1436,790,1436
13480,ZCTA5 13480,78125,51.637,28.274,3454,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,380,1344,694,1344
13482,ZCTA5 13482,56477,24.138,0.000,73,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,0,29,7,29
13483,ZCTA5 13483,113000,66.154,51.538,405,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,67,130,86,130
13484,ZCTA5 13484,,53.061,0.000,103,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,0,49,26,49
13485,ZCTA5 13485,67989,43.268,16.158,1715,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,90,557,241,557
13486,ZCTA5 13486,84792,53.571,10.714,691,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,33,308,165,308
13488,ZCTA5 13488,61250,41.667,13.889,130,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,10,72,30,72
13489,ZCTA5 13489,87115,65.957,16.489,508,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,31,188,124,188
13490,ZCTA5 13490,98750,82.816,0.000,1346,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,0,483,400,483
13491,ZCTA5 13491,72500,48.151,18.259,3570,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,237,1298,625,1298
13492,ZCTA5 13492,84543,55.275,23.188,11233,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1110,4787,2646,4787
13493,ZCTA5 13493,60735,43.237,15.580,2355,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,129,828,358,828
13494,ZCTA5 13494,100208,53.543,2.362,312,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,3,127,68,127
13495,ZCTA5 13495,63517,42.157,38.889,1889,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,357,918,387,918
13501,ZCTA5 13501,49771,31.543,49.757,40235,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,7578,15230,4804,15230
13502,ZCTA5 13502,59530,39.752,39.818,33241,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,5455,13700,5446,13700
13601,ZCTA5 13601,57503,38.455,50.405,37409,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,8267,16401,6307,16401
13602,ZCTA5 13602,,,,2700,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Occupied count is 0.; Household total is 0.; Median income suppressed: fell into the lowest or highest interval (suppressed).,0,0,0,0
13603,ZCTA5 13603,64028,42.949,96.749,13973,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,4940,5106,2193,5106
13605,ZCTA5 13605,70947,47.591,24.938,5106,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,502,2013,958,2013
13606,ZCTA5 13606,90694,57.531,14.043,2397,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,124,883,508,883
13607,ZCTA5 13607,58167,43.084,38.224,2061,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,409,1070,461,1070
13608,ZCTA5 13608,75673,50.983,22.612,1845,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,161,712,363,712
13611,ZCTA5 13611,54750,21.951,21.138,265,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,26,123,27,123
13612,ZCTA5 13612,67106,47.135,30.508,2940,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,378,1239,584,1239
13613,ZCTA5 13613,57026,38.904,24.528,2733,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,273,1113,433,1113
13614,ZCTA5 13614,36250,24.762,35.238,287,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,37,105,26,105
13615,ZCTA5 13615,78750,54.812,26.360,538,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,63,239,131,239
13616,ZCTA5 13616,47110,27.683,66.341,1560,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,544,820,227,820
13617,ZCTA5 13617,72652,47.728,42.143,12294,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1864,4423,2111,4423
13618,ZCTA5 13618,61500,44.226,12.992,1696,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,99,762,337,762
13619,ZCTA5 13619,63549,41.774,43.285,10774,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1776,4103,1714,4103
13620,ZCTA5 13620,62574,34.724,27.975,2150,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,228,815,283,815
13621,ZCTA5 13621,63125,47.843,25.490,683,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,65,255,122,255
13622,ZCTA5 13622,78136,53.806,7.743,2100,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,59,762,410,762
13623,ZCTA5 13623,43977,25.581,0.000,76,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,0,43,11,43
13624,ZCTA5 13624,79167,52.856,34.213,4438,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,635,1856,981,1856
13625,ZCTA5 13625,76711,51.862,10.458,1689,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,73,698,362,698
13626,ZCTA5 13626,75662,50.482,20.150,2322,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,188,933,471,933
13628,ZCTA5 13628,53750,37.179,21.795,185,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,17,78,29,78
13630,ZCTA5 13630,67000,49.757,5.097,1307,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,21,412,205,412
13632,ZCTA5 13632,,58.333,0.000,128,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,0,24,14,24
13633,ZCTA5 13633,62917,43.165,3.597,378,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,5,139,60,139
13634,ZCTA5 13634,90461,56.379,17.784,3866,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,276,1552,875,1552
13635,ZCTA5 13635,74583,49.772,18.037,1283,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,79,438,218,438
13636,ZCTA5 13636,52500,39.286,28.571,184,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,16,56,22,56
13637,ZCTA5 13637,62786,33.986,69.973,5280,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1573,2248,764,2248
13638,ZCTA5 13638,79750,66.981,33.019,172,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,35,106,71,106
13639,ZCTA5 13639,21346,0.000,0.000,23,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,0,20,0,20
13640,ZCTA5 13640,92422,65.957,0.000,305,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,0,141,93,141
13641,ZCTA5 13641,58875,39.535,0.000,69,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,0,43,17,43
13642,ZCTA5 13642,47452,29.741,30.019,9018,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1078,3591,1068,3591
13643,ZCTA5 13643,,0.000,0.000,20,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,0,10,0,10
13645,ZCTA5 13645,,,,0,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Occupied count is 0.; Household total is 0.; Median income suppressed: fell into the lowest or highest interval (suppressed).,0,0,0,0
13646,ZCTA5 13646,67344,46.651,22.562,2373,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,192,851,397,851
